Freq.	V(v01)
Step Information: Run=1  (Run: 1/100)
3.06987897684225e+004	(-1.46680161441659e+000dB,-1.62630004246629e+002°)
3.14138564415269e+004	(-1.41278733320951e+000dB,-1.63402556517244e+002°)
3.21455791571281e+004	(-1.36342472590595e+000dB,-1.64138438579237e+002°)
3.28943458842954e+004	(-1.31821130627607e+000dB,-1.64840645149953e+002°)
3.36605536290588e+004	(-1.27671075225860e+000dB,-1.65511881239897e+002°)
3.44446086449064e+004	(-1.23854277421509e+000dB,-1.66154594941346e+002°)
3.52469266481858e+004	(-1.20337473562889e+000dB,-1.66771006205041e+002°)
3.60679330385222e+004	(-1.17091469109670e+000dB,-1.67363132106021e+002°)
3.69080631243713e+004	(-1.14090557631013e+000dB,-1.67932809042985e+002°)
3.77677623538249e+004	(-1.11312033888331e+000dB,-1.68481712262237e+002°)
3.86474865507939e+004	(-1.08735784111553e+000dB,-1.69011373048567e+002°)
3.95477021566921e+004	(-1.06343939889727e+000dB,-1.69523193881585e+002°)
4.04688864777495e+004	(-1.04120584707697e+000dB,-1.70018461817210e+002°)
4.14115279380864e+004	(-1.02051504229018e+000dB,-1.70498360319824e+002°)
4.23761263386825e+004	(-1.00123973072258e+000dB,-1.70963979740764e+002°)
4.33631931223777e+004	(-9.83265721451375e-001dB,-1.71416326612849e+002°)
4.43732516450461e+004	(-9.66490316592161e-001dB,-1.71856331908129e+002°)
4.54068374530861e+004	(-9.50820958020498e-001dB,-1.72284858386569e+002°)
4.64644985673743e+004	(-9.36174057355251e-001dB,-1.72702707146527e+002°)
4.75467957738332e+004	(-9.22473981522431e-001dB,-1.73110623473387e+002°)
4.86543029207677e+004	(-9.09652170814386e-001dB,-1.73509302070129e+002°)
4.97876072231266e+004	(-8.97646370129354e-001dB,-1.73899391742820e+002°)
5.09473095738521e+004	(-8.86399957176165e-001dB,-1.74281499604643e+002°)
5.21340248624810e+004	(-8.75861353989651e-001dB,-1.74656194854016e+002°)
5.33483823011675e+004	(-8.65983510222944e-001dB,-1.75024012175352e+002°)
5.45910257582993e+004	(-8.56723448445096e-001dB,-1.75385454804975e+002°)
5.58626140998858e+004	(-8.48041863142407e-001dB,-1.75740997299470e+002°)
5.71638215388972e+004	(-8.39902766351139e-001dB,-1.76091088039186e+002°)
5.84953379927411e+004	(-8.32273173879529e-001dB,-1.76436151495677e+002°)
5.98578694490661e+004	(-8.25122826945768e-001dB,-1.76776590288425e+002°)
6.12521383400856e+004	(-8.18423944788660e-001dB,-1.77112787053187e+002°)
6.26788839256209e+004	(-8.12151004428704e-001dB,-1.77445106141728e+002°)
6.41388626850667e+004	(-8.06280544280218e-001dB,-1.77773895170389e+002°)
6.56328487184863e+004	(-8.00790988763971e-001dB,-1.78099486432976e+002°)
6.71616341570499e+004	(-7.95662491448627e-001dB,-1.78422198191687e+002°)
6.87260295830329e+004	(-7.90876794575429e-001dB,-1.78742335858271e+002°)
7.03268644595973e+004	(-7.86417103099386e-001dB,-1.79060193076277e+002°)
7.19649875705844e+004	(-7.82267971619276e-001dB,-1.79376052714056e+002°)
7.36412674705506e+004	(-7.78415202774413e-001dB,-1.79690187777134e+002°)
7.53565929452870e+004	(-7.74845755864487e-001dB,1.79997137752344e+002°)
7.71118734830655e+004	(-7.71547664601430e-001dB,1.79685668142192e+002°)
7.89080397568611e+004	(-7.68509963035910e-001dB,1.79375155196637e+002°)
8.07460441178071e+004	(-7.65722618816090e-001dB,1.79065357597108e+002°)
8.26268611001446e+004	(-7.63176473036374e-001dB,1.78756040292385e+002°)
8.45514879379332e+004	(-7.60863186021936e-001dB,1.78446973933668e+002°)
8.65209450937978e+004	(-7.58775188470639e-001dB,1.78137934350531e+002°)
8.85362767999911e+004	(-7.56905637440557e-001dB,1.77828702064161e+002°)
9.05985516120600e+004	(-7.55248376730485e-001dB,1.77519061834617e+002°)
9.27088629754072e+004	(-7.53797901251168e-001dB,1.77208802239178e+002°)
9.48683298050509e+004	(-7.52549325030975e-001dB,1.76897715279113e+002°)
9.70780970788880e+004	(-7.51498352538778e-001dB,1.76585596012492e+002°)
9.93393364447768e+004	(-7.50641253042533e-001dB,1.76272242210860e+002°)
1.00000000000000e+005	(-7.50429990682667e-001dB,1.76181778477450e+002°)
Step Information: Run=77  (Run: 77/100)
3.00000000000000e+003	(2.66918113902893e-001dB,1.72913178880242e+002°)
3.06987897684226e+003	(2.64812847211510e-001dB,1.72731784555121e+002°)
3.14138564415270e+003	(2.62579700740495e-001dB,1.72544924682858e+002°)
3.21455791571282e+003	(2.60209521151693e-001dB,1.72352373900292e+002°)
3.28943458842955e+003	(2.57692363349424e-001dB,1.72153893363727e+002°)
3.36605536290589e+003	(2.55017408560026e-001dB,1.71949229683413e+002°)
3.44446086449065e+003	(2.52172872535771e-001dB,1.71738113756999e+002°)
3.52469266481859e+003	(2.49145902526256e-001dB,1.71520259490928e+002°)
3.60679330385224e+003	(2.45922461450031e-001dB,1.71295362397379e+002°)
3.69080631243714e+003	(2.42487197453829e-001dB,1.71063098052855e+002°)
3.77677623538250e+003	(2.38823296757764e-001dB,1.70823120402692e+002°)
3.86474865507940e+003	(2.34912317344035e-001dB,1.70575059893821e+002°)
3.95477021566922e+003	(2.30734000646523e-001dB,1.70318521415784e+002°)
4.04688864777496e+003	(2.26266057922146e-001dB,1.70053082027429e+002°)
4.14115279380865e+003	(2.21483927422009e-001dB,1.69778288443673e+002°)
4.23761263386826e+003	(2.16360497810157e-001dB,1.69493654253363e+002°)
4.33631931223778e+003	(2.10865792478425e-001dB,1.69198656835288e+002°)
4.43732516450462e+003	(2.04966608450276e-001dB,1.68892733934947e+002°)
4.54068374530862e+003	(1.98626102421498e-001dB,1.68575279859502e+002°)
4.64644985673744e+003	(1.91803315107761e-001dB,1.68245641242428e+002°)
4.75467957738334e+003	(1.84452623408902e-001dB,1.67903112322601e+002°)
4.86543029207679e+003	(1.76523107890743e-001dB,1.67546929674742e+002°)
4.97876072231268e+003	(1.67957820648751e-001dB,1.67176266319200e+002°)
5.09473095738523e+003	(1.58692935653651e-001dB,1.66790225128802e+002°)
5.21340248624812e+003	(1.48656760057635e-001dB,1.66387831438726e+002°)
5.33483823011676e+003	(1.37768580507468e-001dB,1.65968024751947e+002°)
5.45910257582995e+003	(1.25937313061963e-001dB,1.65529649417493e+002°)
5.58626140998860e+003	(1.13059918592155e-001dB,1.65071444141375e+002°)
5.71638215388974e+003	(9.90195372289893e-002dB,1.64592030170496e+002°)
5.84953379927413e+003	(8.36832850995311e-002dB,1.64089897967881e+002°)
5.98578694490663e+003	(6.68996437268600e-002dB,1.63563392173342e+002°)
6.12521383400858e+003	(4.84953563734272e-002dB,1.63010694617216e+002°)
6.26788839256211e+003	(2.82717254077080e-002dB,1.62429805126670e+002°)
6.41388626850669e+003	(6.00017931208813e-003dB,1.61818519835098e+002°)
6.56328487184865e+003	(-1.85830542453552e-002dB,1.61174406677001e+002°)
6.71616341570501e+003	(-4.57833737306298e-002dB,1.60494777726137e+002°)
6.87260295830331e+003	(-7.59555839904920e-002dB,1.59776658018171e+002°)
7.03268644595976e+003	(-1.09513354568257e-001dB,1.59016750497309e+002°)
7.19649875705846e+003	(-1.46940764710087e-001dB,1.58211396750463e+002°)
7.36412674705508e+003	(-1.88806453773565e-001dB,1.57356533258589e+002°)
7.53565929452873e+003	(-2.35781038003035e-001dB,1.56447643028176e+002°)
7.71118734830658e+003	(-2.88658639042991e-001dB,1.55479702703945e+002°)
7.89080397568614e+003	(-3.48383609320969e-001dB,1.54447125663017e+002°)
8.07460441178074e+003	(-4.16083852055180e-001dB,1.53343702235291e+002°)
8.26268611001449e+003	(-4.93112542362497e-001dB,1.52162539208943e+002°)
8.45514879379335e+003	(-5.81100591742162e-001dB,1.50896002348023e+002°)
8.65209450937981e+003	(-6.82022902648374e-001dB,1.49535668040982e+002°)
8.85362767999915e+003	(-7.98282389401793e-001dB,1.48072293809079e+002°)
9.05985516120604e+003	(-9.32816974683362e-001dB,1.46495822804068e+002°)
9.27088629754076e+003	(-1.08923641996934e+000dB,1.44795445441064e+002°)
9.48683298050513e+003	(-1.27199808420486e+000dB,1.42959753133491e+002°)
9.70780970788884e+003	(-1.48663380476585e+000dB,1.40977036441778e+002°)
9.93393364447772e+003	(-1.74004454351625e+000dB,1.38835805358424e+002°)
1.01653246841761e+004	(-2.04088615186649e+000dB,1.36525646890808e+002°)
1.04021055135759e+004	(-2.40008040345309e+000dB,1.34038591351580e+002°)
1.06444016770073e+004	(-2.83150410373642e+000dB,1.31371247023991e+002°)
1.08923416431030e+004	(-3.35294368764590e+000dB,1.28528112399060e+002°)
1.11460568729152e+004	(-3.98747088056975e+000dB,1.25526757852351e+002°)
1.14056818896168e+004	(-4.76553612663225e+000dB,1.22406174197209e+002°)
1.16713543498284e+004	(-5.72838183737938e+000dB,1.19241046653056e+002°)
1.19432151166049e+004	(-6.93406957987875e+000dB,1.16168638070207e+002°)
1.22214083341234e+004	(-8.46907257300332e+000dB,1.13446751267693e+002°)
1.25060815041100e+004	(-1.04725815315211e+001dB,1.11601946073380e+002°)
1.27973855640478e+004	(-1.31910433678421e+001dB,1.11897959240859e+002°)
1.30954749672050e+004	(-1.70831163164856e+001dB,1.18283651511011e+002°)
1.34005077645289e+004	(-2.22296730860048e+001dB,1.47167581622190e+002°)
1.37126456884462e+004	(-2.13225992580398e+001dB,-1.54469311574350e+002°)
1.40320542386159e+004	(-1.64437826879886e+001dB,-1.32802145841576e+002°)
1.43589027696791e+004	(-1.30230198112893e+001dB,-1.27933004826542e+002°)
1.46933645810534e+004	(-1.06405284750290e+001dB,-1.27701392344007e+002°)
1.50356170088181e+004	(-8.88671734225002e+000dB,-1.29118643225401e+002°)
1.53858415197409e+004	(-7.54301427061632e+000dB,-1.31191629213980e+002°)
1.57442238074931e+004	(-6.48456545884408e+000dB,-1.33509016536019e+002°)
1.61109538911075e+004	(-5.63380408850456e+000dB,-1.35877374754023e+002°)
1.64862262157287e+004	(-4.93925588783008e+000dB,-1.38200024376977e+002°)
1.68702397557104e+004	(-4.36504956916439e+000dB,-1.40428402261976e+002°)
1.72631981201147e+004	(-3.88526688278475e+000dB,-1.42539662645207e+002°)
1.76653096606676e+004	(-3.48066565749871e+000dB,-1.44525271383917e+002°)
1.80767875822307e+004	(-3.13665770685902e+000dB,-1.46384769219009e+002°)
1.84978500558444e+004	(-2.84199499574012e+000dB,-1.48122199358345e+002°)
1.89287203344058e+004	(-2.58788037626463e+000dB,-1.49744059922761e+002°)
1.93696268710396e+004	(-2.36738116441183e+000dB,-1.51258115888662e+002°)
1.98208034402278e+004	(-2.17498475477625e+000dB,-1.52672200385140e+002°)
2.02824892617594e+004	(-2.00620788888840e+000dB,-1.53994073702343e+002°)
2.07549291275680e+004	(-1.85741330668803e+000dB,-1.55231344067648e+002°)
2.12383735315241e+004	(-1.72563263496289e+000dB,-1.56391151753720e+002°)
2.17330788022496e+004	(-1.60842167075199e+000dB,-1.57480100524058e+002°)
2.22393072390275e+004	(-1.50375388462396e+000dB,-1.58504251940785e+002°)
2.27573272508755e+004	(-1.40993878555704e+000dB,-1.59469140228386e+002°)
2.32874134988607e+004	(-1.32555816943784e+000dB,-1.60379799733789e+002°)
2.38298470417284e+004	(-1.24941586391485e+000dB,-1.61240799420834e+002°)
2.43849154849229e+004	(-1.18049782457393e+000dB,-1.62056280380601e+002°)
2.49529131330801e+004	(-1.11794024292392e+000dB,-1.62829993727799e+002°)
2.55341411460712e+004	(-1.06100390128057e+000dB,-1.63565337277478e+002°)
2.61289076986823e+004	(-1.00905343115570e+000dB,-1.64265390091829e+002°)
2.67375281440123e+004	(-9.61540444903975e-001dB,-1.64932944441143e+002°)
2.73603251806772e+004	(-9.17989745097499e-001dB,-1.65570535011472e+002°)
2.79976290239096e+004	(-8.77987993373645e-001dB,-1.66180465369206e+002°)
2.86497775806430e+004	(-8.41174355341554e-001dB,-1.66764831797443e+002°)
2.93171166286742e+004	(-8.07232741367367e-001dB,-1.67325544676275e+002°)
2.99999999999999e+004	(-7.75885342591542e-001dB,-1.67864347605978e+002°)
3.06987897684225e+004	(-7.46887223169614e-001dB,-1.68382834479942e+002°)
3.14138564415269e+004	(-7.20021777762260e-001dB,-1.68882464710366e+002°)
3.21455791571281e+004	(-6.95096900940938e-001dB,-1.69364576799353e+002°)
3.28943458842954e+004	(-6.71941744819242e-001dB,-1.69830400433967e+002°)
3.36605536290588e+004	(-6.50403964685035e-001dB,-1.70281067268381e+002°)
3.44446086449064e+004	(-6.30347371068846e-001dB,-1.70717620540424e+002°)
3.52469266481858e+004	(-6.11649921593410e-001dB,-1.71141023654596e+002°)
3.60679330385222e+004	(-5.94201997913820e-001dB,-1.71552167849269e+002°)
3.69080631243713e+004	(-5.77904922699747e-001dB,-1.71951879052578e+002°)
3.77677623538249e+004	(-5.62669679413514e-001dB,-1.72340924019540e+002°)
3.86474865507939e+004	(-5.48415803979329e-001dB,-1.72720015832134e+002°)
3.95477021566921e+004	(-5.35070422607517e-001dB,-1.73089818834519e+002°)
4.04688864777495e+004	(-5.22567414271670e-001dB,-1.73450953066966e+002°)
4.14115279380864e+004	(-5.10846679814766e-001dB,-1.73803998254616e+002°)
4.23761263386825e+004	(-4.99853502526746e-001dB,-1.74149497400482e+002°)
4.33631931223777e+004	(-4.89537987409036e-001dB,-1.74487960026280e+002°)
4.43732516450461e+004	(-4.79854568309753e-001dB,-1.74819865099543e+002°)
4.54068374530861e+004	(-4.70761573753274e-001dB,-1.75145663680957e+002°)
4.64644985673743e+004	(-4.62220843656743e-001dB,-1.75465781321892e+002°)
4.75467957738332e+004	(-4.54197390272563e-001dB,-1.75780620238642e+002°)
4.86543029207677e+004	(-4.46659097661094e-001dB,-1.76090561286832e+002°)
4.97876072231266e+004	(-4.39576454807783e-001dB,-1.76395965756756e+002°)
5.09473095738521e+004	(-4.32922318186494e-001dB,-1.76697177008109e+002°)
5.21340248624810e+004	(-4.26671700150873e-001dB,-1.76994521960433e+002°)
5.33483823011675e+004	(-4.20801580029150e-001dB,-1.77288312453851e+002°)
5.45910257582993e+004	(-4.15290735218988e-001dB,-1.77578846493026e+002°)
5.58626140998858e+004	(-4.10119589935852e-001dB,-1.77866409385850e+002°)
5.71638215388972e+004	(-4.05270079576540e-001dB,-1.78151274787186e+002°)
5.84953379927411e+004	(-4.00725528922329e-001dB,-1.78433705656817e+002°)
5.98578694490661e+004	(-3.96470542631790e-001dB,-1.78713955139818e+002°)
6.12521383400856e+004	(-3.92490906669154e-001dB,-1.78992267376722e+002°)
6.26788839256209e+004	(-3.88773499480592e-001dB,-1.79268878250038e+002°)
6.41388626850667e+004	(-3.85306211878543e-001dB,-1.79544016073052e+002°)
6.56328487184863e+004	(-3.82077874717860e-001dB,-1.79817902226212e+002°)
6.71616341570499e+004	(-3.79078193558948e-001dB,1.79909248254130e+002°)
6.87260295830329e+004	(-3.76297689607173e-001dB,1.79637226130314e+002°)
7.03268644595973e+004	(-3.73727646301710e-001dB,1.79365827457451e+002°)
7.19649875705844e+004	(-3.71360060998990e-001dB,1.79094853113466e+002°)
7.36412674705506e+004	(-3.69187601259738e-001dB,1.78824108361975e+002°)
7.53565929452870e+004	(-3.67203565304254e-001dB,1.78553402445131e+002°)
7.71118734830655e+004	(-3.65401846249468e-001dB,1.78282548203861e+002°)
7.89080397568611e+004	(-3.63776899784078e-001dB,1.78011361723166e+002°)
8.07460441178071e+004	(-3.62323714976741e-001dB,1.77739662000358e+002°)
8.26268611001446e+004	(-3.61037787944698e-001dB,1.77467270634324e+002°)
8.45514879379332e+004	(-3.59915098140876e-001dB,1.77194011534069e+002°)
8.65209450937978e+004	(-3.58952087042626e-001dB,1.76919710644956e+002°)
8.85362767999911e+004	(-3.58145639050001e-001dB,1.76644195691220e+002°)
9.05985516120600e+004	(-3.57493064420166e-001dB,1.76367295933427e+002°)
9.27088629754072e+004	(-3.56992084084731e-001dB,1.76088841939713e+002°)
9.48683298050509e+004	(-3.56640816212308e-001dB,1.75808665369711e+002°)
9.70780970788880e+004	(-3.56437764392988e-001dB,1.75526598770188e+002°)
9.93393364447768e+004	(-3.56381807335059e-001dB,1.75242475381502e+002°)
1.00000000000000e+005	(-3.56392850311132e-001dB,1.75160278708980e+002°)
Step Information: Run=78  (Run: 78/100)
3.00000000000000e+003	(3.81649343794011e-002dB,1.73800593059052e+002°)
3.06987897684226e+003	(3.74840052608793e-002dB,1.73644595580624e+002°)
3.14138564415270e+003	(3.67603162100061e-002dB,1.73484090102455e+002°)
3.21455791571282e+003	(3.59907044561046e-002dB,1.73318903324804e+002°)
3.28943458842955e+003	(3.51717284639564e-002dB,1.73148852276720e+002°)
3.36605536290589e+003	(3.42996391489256e-002dB,1.72973743587590e+002°)
3.44446086449065e+003	(3.33703476907043e-002dB,1.72793372691861e+002°)
3.52469266481859e+003	(3.23793894941630e-002dB,1.72607522959853e+002°)
3.60679330385224e+003	(3.13218837761168e-002dB,1.72415964746634e+002°)
3.69080631243714e+003	(3.01924881806288e-002dB,1.72218454350011e+002°)
3.77677623538250e+003	(2.89853477321546e-002dB,1.72014732867504e+002°)
3.86474865507940e+003	(2.76940373300929e-002dB,1.71804524940936e+002°)
3.95477021566922e+003	(2.63114968611110e-002dB,1.71587537375757e+002°)
4.04688864777496e+003	(2.48299578593656e-002dB,1.71363457620558e+002°)
4.14115279380865e+003	(2.32408604695123e-002dB,1.71131952090284e+002°)
4.23761263386826e+003	(2.15347592623558e-002dB,1.70892664314432e+002°)
4.33631931223778e+003	(1.97012162095505e-002dB,1.70645212888944e+002°)
4.43732516450462e+003	(1.77286788343900e-002dB,1.70389189207548e+002°)
4.54068374530862e+003	(1.56043412122164e-002dB,1.70124154944857e+002°)
4.64644985673744e+003	(1.33139850834847e-002dB,1.69849639259560e+002°)
4.75467957738334e+003	(1.08417978511443e-002dB,1.69565135681421e+002°)
4.86543029207679e+003	(8.17016364427221e-003dB,1.69270098640396e+002°)
4.97876072231268e+003	(5.27942292140750e-003dB,1.68963939589916e+002°)
5.09473095738523e+003	(2.14759522868230e-003dB,1.68646022669012e+002°)
5.21340248624812e+003	(-1.24994130873165e-003dB,1.68315659839354e+002°)
5.33483823011676e+003	(-4.94082144414261e-003dB,1.67972105423159e+002°)
5.45910257582995e+003	(-8.95612443661740e-003dB,1.67614549955979e+002°)
5.58626140998860e+003	(-1.33308769477396e-002dB,1.67242113254372e+002°)
5.71638215388974e+003	(-1.81046406178958e-002dB,1.66853836581773e+002°)
5.84953379927413e+003	(-2.33222005763616e-002dB,1.66448673776216e+002°)
5.98578694490663e+003	(-2.90343746577884e-002dB,1.66025481180137e+002°)
6.12521383400858e+003	(-3.52989674683942e-002dB,1.65583006184628e+002°)
6.26788839256211e+003	(-4.21818988889464e-002dB,1.65119874167246e+002°)
6.41388626850669e+003	(-4.97585434212212e-002dB,1.64634573562804e+002°)
6.56328487184865e+003	(-5.81153253528813e-002dB,1.64125438758941e+002°)
6.71616341570501e+003	(-6.73516255341252e-002dB,1.63590630451229e+002°)
6.87260295830331e+003	(-7.75820692797447e-002dB,1.63028113024026e+002°)
7.03268644595976e+003	(-8.89392823867673e-002dB,1.62435628440819e+002°)
7.19649875705846e+003	(-1.01577224627017e-001dB,1.61810666028592e+002°)
7.36412674705508e+003	(-1.15675238841425e-001dB,1.61150427421294e+002°)
7.53565929452873e+003	(-1.31442990937411e-001dB,1.60451785783722e+002°)
7.71118734830658e+003	(-1.49126524373102e-001dB,1.59711238264390e+002°)
7.89080397568614e+003	(-1.69015715725068e-001dB,1.58924850418878e+002°)
8.07460441178074e+003	(-1.91453500607760e-001dB,1.58088191097855e+002°)
8.26268611001449e+003	(-2.16847348198374e-001dB,1.57196256000686e+002°)
8.45514879379335e+003	(-2.45683607047604e-001dB,1.56243377750663e+002°)
8.65209450937981e+003	(-2.78545537160061e-001dB,1.55223119948165e+002°)
8.85362767999915e+003	(-3.16136100626426e-001dB,1.54128152203887e+002°)
9.05985516120604e+003	(-3.59306928885854e-001dB,1.52950102654270e+002°)
9.27088629754076e+003	(-4.09095351386247e-001dB,1.51679383937504e+002°)
9.48683298050513e+003	(-4.66772002595868e-001dB,1.50304988106075e+002°)
9.70780970788884e+003	(-5.33902383376493e-001dB,1.48814245551911e+002°)
