Freq.	V(vo)/V(vi)
1.23026877081237e+003	(-4.28562282137607e+001dB,-8.24954391193924e+000°)
1.25892541179416e+003	(-4.31453576293037e+001dB,-8.52718068886051e+000°)
1.28824955169312e+003	(-4.34588217987984e+001dB,-8.82390213861938e+000°)
1.31825673855640e+003	(-4.37996761167315e+001dB,-9.14268730448767e+000°)
1.34896288259164e+003	(-4.41715530371570e+001dB,-9.48727264871040e+000°)
1.38038426460287e+003	(-4.45788161729632e+001dB,-9.86241492188879e+000°)
1.41253754462274e+003	(-4.50267693340238e+001dB,-1.02742718324084e+001°)
1.44543977074591e+003	(-4.55219457032538e+001dB,-1.07309669890070e+001°)
1.47910838816819e+003	(-4.60725168710266e+001dB,-1.12434521297448e+001°)
1.51356124843619e+003	(-4.66888863188084e+001dB,-1.18268662713068e+001°)
1.54881661891247e+003	(-4.73845761859306e+001dB,-1.25027604028090e+001°)
1.58489319246110e+003	(-4.81775983453245e+001dB,-1.33029046658654e+001°)
1.62181009735891e+003	(-4.90926612765587e+001dB,-1.42761611740687e+001°)
1.65958690743754e+003	(-5.01648957886478e+001dB,-1.55017283477065e+001°)
1.69824365246173e+003	(-5.14465128494831e+001dB,-1.71168357609646e+001°)
1.73780082874936e+003	(-5.30195255598757e+001dB,-1.93810698146610e+001°)
1.77827941003891e+003	(-5.50219059925428e+001dB,-2.28481765511372e+001°)
1.81970085860997e+003	(-5.77037990914747e+001dB,-2.89221681691539e+001°)
1.86208713666285e+003	(-6.15107242843548e+001dB,-4.21896923907395e+001°)
1.90546071796323e+003	(-6.60542228529131e+001dB,-8.06295077935190e+001°)
1.94984459975803e+003	(-6.39326055230438e+001dB,-1.39790289242405e+002°)
1.99526231496886e+003	(-5.89741762300740e+001dB,-1.63427011754582e+002°)
2.04173794466951e+003	(-5.53219581363398e+001dB,-1.72550261768763e+002°)
2.08929613085402e+003	(-5.25746492286009e+001dB,-1.77237609654196e+002°)
2.13796208950221e+003	(-5.03779076960731e+001dB,1.79878632149586e+002°)
2.18776162394953e+003	(-4.85405582186496e+001dB,1.77888085879561e+002°)
2.23872113856832e+003	(-4.69537414589167e+001dB,1.76400229682087e+002°)
2.29086765276775e+003	(-4.55506644962850e+001dB,1.75221092816732e+002°)
2.34422881531990e+003	(-4.42876917688292e+001dB,1.74243740667365e+002°)
2.39883291901947e+003	(-4.31348489670279e+001dB,1.73404455042119e+002°)
2.45470891568501e+003	(-4.20706991745157e+001dB,1.72662911082141e+002°)
2.51188643150955e+003	(-4.10793996700021e+001dB,1.71992328512814e+002°)
2.57039578276884e+003	(-4.01489199382056e+001dB,1.71374203464723e+002°)
2.63026799189535e+003	(-3.92699139639446e+001dB,1.70795317190940e+002°)
2.69153480392689e+003	(-3.84349793757044e+001dB,1.70245951870917e+002°)
2.75422870333814e+003	(-3.76381549335676e+001dB,1.69718781465197e+002°)
2.81838293126442e+003	(-3.68745701648516e+001dB,1.69208157479135e+002°)
2.88403150312658e+003	(-3.61401951581083e+001dB,1.68709634818075e+002°)
