Freq.	V(vout)
9.77237220955830e+003	(-2.59261884040714e+001dB,8.38539097635505e+001°)
9.84766652110178e+003	(-2.58598970481932e+001dB,8.38080057478176e+001°)
9.92354096132120e+003	(-2.57936114736149e+001dB,8.37617398805707e+001°)
1.00000000000002e+004	(-2.57273317692012e+001dB,8.37151095051388e+001°)
1.00770481413612e+004	(-2.56610580252254e+001dB,8.36681119407043e+001°)
1.01546899243310e+004	(-2.55947903333320e+001dB,8.36207444929238e+001°)
1.02329299228077e+004	(-2.55285287864973e+001dB,8.35730044435694e+001°)
1.03117727459308e+004	(-2.54622734791903e+001dB,8.35248890523997e+001°)
1.03912230383519e+004	(-2.53960245072852e+001dB,8.34763955627798e+001°)
1.04712854805092e+004	(-2.53297819681368e+001dB,8.34275211953562e+001°)
1.05519647889026e+004	(-2.52635459605562e+001dB,8.33782631501517e+001°)
1.06332657163718e+004	(-2.51973165848506e+001dB,8.33286186062349e+001°)
1.07151930523763e+004	(-2.51310939428991e+001dB,8.32785847226177e+001°)
1.07977516232773e+004	(-2.50648781380972e+001dB,8.32281586370903e+001°)
1.08809462926225e+004	(-2.49986692754193e+001dB,8.31773374658709e+001°)
1.09647819614321e+004	(-2.49324674614153e+001dB,8.31261183036120e+001°)
1.10492635684878e+004	(-2.48662728043165e+001dB,8.30744982260985e+001°)
1.11343960906238e+004	(-2.48000854139371e+001dB,8.30224742833596e+001°)
1.12201845430199e+004	(-2.47339054017831e+001dB,8.29700435076760e+001°)
1.13066339794966e+004	(-2.46677328810787e+001dB,8.29172029079850e+001°)
1.13937494928136e+004	(-2.46015679667158e+001dB,8.28639494696827e+001°)
1.14815362149691e+004	(-2.45354107753697e+001dB,8.28102801599439e+001°)
1.15699993175024e+004	(-2.44692614254747e+001dB,8.27561919202000e+001°)
1.16591440117986e+004	(-2.44031200372802e+001dB,8.27016816705391e+001°)
1.17489755493955e+004	(-2.43369867328317e+001dB,8.26467463112594e+001°)
1.18394992222933e+004	(-2.42708616360266e+001dB,8.25913827157479e+001°)
1.19307203632656e+004	(-2.42047448726912e+001dB,8.25355877391204e+001°)
1.20226443461744e+004	(-2.41386365705123e+001dB,8.24793582104037e+001°)
1.21152765862861e+004	(-2.40725368590849e+001dB,8.24226909374216e+001°)
1.22086225405910e+004	(-2.40064458700300e+001dB,8.23655827034882e+001°)
1.23026877081241e+004	(-2.39403637369816e+001dB,8.23080302721434e+001°)
1.23974776302897e+004	(-2.38742905954846e+001dB,8.22500303793786e+001°)
1.24929978911876e+004	(-2.38082265832355e+001dB,8.21915797402206e+001°)
1.25892541179419e+004	(-2.37421718399858e+001dB,8.21326750449526e+001°)
1.26862519810329e+004	(-2.36761265076084e+001dB,8.20733129627561e+001°)
1.27839971946305e+004	(-2.36100907300951e+001dB,8.20134901360628e+001°)
1.28824955169316e+004	(-2.35440646536206e+001dB,8.19532031841906e+001°)
1.29817527504988e+004	(-2.34780484265979e+001dB,8.18924487023487e+001°)
1.30817747426022e+004	(-2.34120421996591e+001dB,8.18312232635778e+001°)
1.31825673855644e+004	(-2.33460461257378e+001dB,8.17695234147249e+001°)
1.32841366171068e+004	(-2.32800603600369e+001dB,8.17073456777119e+001°)
1.33864884207002e+004	(-2.32140850601033e+001dB,8.16446865509100e+001°)
1.34896288259168e+004	(-2.31481203859144e+001dB,8.15815425083074e+001°)
1.35935639087856e+004	(-2.30821664997910e+001dB,8.15179099991876e+001°)
1.36982997921500e+004	(-2.30162235665621e+001dB,8.14537854470384e+001°)
1.38038426460292e+004	(-2.29502917534656e+001dB,8.13891652499617e+001°)
1.39101986879808e+004	(-2.28843712303611e+001dB,8.13240457831487e+001°)
1.40173741834680e+004	(-2.28184621695772e+001dB,8.12584233944053e+001°)
1.41253754462279e+004	(-2.27525647460563e+001dB,8.11922944067656e+001°)
1.42342088386437e+004	(-2.26866791374073e+001dB,8.11256551170185e+001°)
1.43438807721200e+004	(-2.26208055238773e+001dB,8.10585017994456e+001°)
1.44543977074596e+004	(-2.25549440884304e+001dB,8.09908306980736e+001°)
1.45657661552449e+004	(-2.24890950167791e+001dB,8.09226380344904e+001°)
1.46779926762210e+004	(-2.24232584974336e+001dB,8.08539200029680e+001°)
1.47910838816824e+004	(-2.23574347217128e+001dB,8.07846727707155e+001°)
1.49050464338623e+004	(-2.22916238838469e+001dB,8.07148924819429e+001°)
1.50198870463252e+004	(-2.22258261809120e+001dB,8.06445752503793e+001°)
1.51356124843624e+004	(-2.21600418130211e+001dB,8.05737171668031e+001°)
