Freq.	V(vout)
Step Information: Run=1  (Run: 1/100)
5.28851004188245e+003	(-1.13467369966780e+001dB,1.73768644215813e+002°)
5.32925702881208e+003	(-1.15282235983325e+001dB,1.73051802527698e+002°)
5.37031796370260e+003	(-1.17102491307666e+001dB,1.72342063741400e+002°)
5.41169526546471e+003	(-1.18927946745957e+001dB,1.71639359902366e+002°)
5.45339137164635e+003	(-1.20758419442889e+001dB,1.70943621900571e+002°)
5.49540873857633e+003	(-1.22593732746071e+001dB,1.70254779630934e+002°)
5.53774984150898e+003	(-1.24433716066136e+001dB,1.69572762144512e+002°)
5.58041717477005e+003	(-1.26278204733368e+001dB,1.68897497790723e+002°)
5.62341325190357e+003	(-1.28127039851628e+001dB,1.68228914350898e+002°)
5.66674060582000e+003	(-1.29980068150241e+001dB,1.67566939163451e+002°)
5.71040178894535e+003	(-1.31837141834507e+001dB,1.66911499240974e+002°)
5.75439937337165e+003	(-1.33698118435412e+001dB,1.66262521379570e+002°)
5.79873595100840e+003	(-1.35562860659048e+001dB,1.65619932260723e+002°)
5.84341413373526e+003	(-1.37431236236251e+001dB,1.64983658546046e+002°)
5.88843655355598e+003	(-1.39303117772869e+001dB,1.64353626965195e+002°)
5.93380586275337e+003	(-1.41178382601057e+001dB,1.63729764397270e+002°)
5.97952473404561e+003	(-1.43056912631951e+001dB,1.63111997946016e+002°)
6.02559586074367e+003	(-1.44938594210015e+001dB,1.62500255009121e+002°)
6.07202195690998e+003	(-1.46823317969354e+001dB,1.61894463341908e+002°)
6.11880575751831e+003	(-1.48710978692216e+001dB,1.61294551115709e+002°)
6.16595001861492e+003	(-1.50601475169903e+001dB,1.60700446971215e+002°)
6.21345751748085e+003	(-1.52494710066262e+001dB,1.60112080067059e+002°)
6.26133105279562e+003	(-1.54390589783911e+001dB,1.59529380123915e+002°)
6.30957344480203e+003	(-1.56289024333339e+001dB,1.58952277464354e+002°)
6.35818753547233e+003	(-1.58189927204963e+001dB,1.58380703048724e+002°)
6.40717618867564e+003	(-1.60093215244254e+001dB,1.57814588507268e+002°)
6.45654229034666e+003	(-1.61998808529982e+001dB,1.57253866168732e+002°)
6.50628874865568e+003	(-1.63906630255627e+001dB,1.56698469085677e+002°)
6.55641849417989e+003	(-1.65816606614009e+001dB,1.56148331056683e+002°)
6.60693448007607e+003	(-1.67728666685138e+001dB,1.55603386645687e+002°)
6.65783968225447e+003	(-1.69642742327294e+001dB,1.55063571198606e+002°)
6.70913709955422e+003	(-1.71558768071350e+001dB,1.54528820857452e+002°)
6.76082975391993e+003	(-1.73476681018302e+001dB,1.53999072572106e+002°)
6.81292069057972e+003	(-1.75396420739997e+001dB,1.53474264109912e+002°)
6.86541297822466e+003	(-1.77317929183022e+001dB,1.52954334063252e+002°)
6.91830970918948e+003	(-1.79241150575726e+001dB,1.52439221855244e+002°)
6.97161399963479e+003	(-1.81166031338314e+001dB,1.51928867743718e+002°)
7.02532898973064e+003	(-1.83092519995978e+001dB,1.51423212823577e+002°)
7.07945784384150e+003	(-1.85020567095011e+001dB,1.50922199027697e+002°)
7.13400375071268e+003	(-1.86950125121839e+001dB,1.50425769126455e+002°)
7.18896992365819e+003	(-1.88881148424909e+001dB,1.49933866726027e+002°)
7.24435960075002e+003	(-1.90813593139385e+001dB,1.49446436265529e+002°)
7.30017604500890e+003	(-1.92747417114564e+001dB,1.48963423013124e+002°)
7.35642254459654e+003	(-1.94682579843966e+001dB,1.48484773061171e+002°)
7.41310241300930e+003	(-1.96619042398011e+001dB,1.48010433320514e+002°)
7.47021898927344e+003	(-1.98556767359228e+001dB,1.47540351513987e+002°)
7.52777563814179e+003	(-2.00495718759914e+001dB,1.47074476169203e+002°)
7.58577575029197e+003	(-2.02435862022183e+001dB,1.46612756610715e+002°)
7.64422274252613e+003	(-2.04377163900323e+001dB,1.46155142951603e+002°)
7.70312005797228e+003	(-2.06319592425402e+001dB,1.45701586084548e+002°)
7.76247116628705e+003	(-2.08263116852051e+001dB,1.45252037672460e+002°)
7.82227956386016e+003	(-2.10207707607336e+001dB,1.44806450138707e+002°)
7.88254877402035e+003	(-2.12153336241689e+001dB,1.44364776656990e+002°)
7.94328234724295e+003	(-2.14099975381787e+001dB,1.43926971140928e+002°)
8.00448386135906e+003	(-2.16047598685347e+001dB,1.43492988233372e+002°)
8.06615692176628e+003	(-2.17996180797751e+001dB,1.43062783295507e+002°)
8.12830516164114e+003	(-2.19945697310447e+001dB,1.42636312395777e+002°)
8.19093224215312e+003	(-2.21896124721056e+001dB,1.42213532298647e+002°)
8.25404185268033e+003	(-2.23847440395131e+001dB,1.41794400453268e+002°)
8.31763771102686e+003	(-2.25799622529509e+001dB,1.41378874982040e+002°)
8.38172356364177e+003	(-2.27752650117179e+001dB,1.40966914669121e+002°)
8.44630318583984e+003	(-2.29706502913643e+001dB,1.40558478948900e+002°)
8.51138038202392e+003	(-2.31661161404674e+001dB,1.40153527894454e+002°)
8.57695898590910e+003	(-2.33616606775460e+001dB,1.39752022206017e+002°)
8.64304286074852e+003	(-2.35572820881040e+001dB,1.39353923199467e+002°)
8.70963589956097e+003	(-2.37529786218014e+001dB,1.38959192794865e+002°)
8.77674202536022e+003	(-2.39487485897458e+001dB,1.38567793505047e+002°)
8.84436519138616e+003	(-2.41445903619009e+001dB,1.38179688424289e+002°)
8.91250938133762e+003	(-2.43405023646062e+001dB,1.37794841217060e+002°)
