Freq.	V(vin)/I(V3)
2.51767692775800e+006	(6.00859929202583e+001dB,1.25458830447648e+002°)
2.52348077247972e+006	(6.00715087993411e+001dB,1.25699360711069e+002°)
2.52929799644529e+006	(6.00572792303224e+001dB,1.25939704892102e+002°)
2.53512863049705e+006	(6.00433032483045e+001dB,1.26179845647069e+002°)
2.54097270554844e+006	(6.00295798495158e+001dB,1.26419765780637e+002°)
2.54683025258417e+006	(6.00161079919046e+001dB,1.26659448250750e+002°)
2.55270130266038e+006	(6.00028865957534e+001dB,1.26898876173461e+002°)
2.55858588690478e+006	(5.99899145443211e+001dB,1.27138032827692e+002°)
2.56448403651684e+006	(5.99771906844798e+001dB,1.27376901659746e+002°)
2.57039578276799e+006	(5.99647138273877e+001dB,1.27615466287796e+002°)
2.57632115700170e+006	(5.99524827491654e+001dB,1.27853710506181e+002°)
2.58226019063372e+006	(5.99404961915901e+001dB,1.28091618289581e+002°)
2.58821291515221e+006	(5.99287528627995e+001dB,1.28329173797033e+002°)
2.59417936211793e+006	(5.99172514380154e+001dB,1.28566361375844e+002°)
2.60015956316439e+006	(5.99059905602712e+001dB,1.28803165565318e+002°)
2.60615354999801e+006	(5.98949688411546e+001dB,1.29039571100357e+002°)
2.61216135439832e+006	(5.98841848615643e+001dB,1.29275562914938e+002°)
2.61818300821809e+006	(5.98736371724654e+001dB,1.29511126145384e+002°)
2.62421854338355e+006	(5.98633242956626e+001dB,1.29746246133531e+002°)
2.63026799189449e+006	(5.98532447245807e+001dB,1.29980908429748e+002°)
2.63633138582448e+006	(5.98433969250487e+001dB,1.30215098795777e+002°)
2.64240875732104e+006	(5.98337793360922e+001dB,1.30448803207446e+002°)
2.64850013860580e+006	(5.98243903707348e+001dB,1.30682007857236e+002°)
2.65460556197463e+006	(5.98152284167945e+001dB,1.30914699156648e+002°)
2.66072505979790e+006	(5.98062918376972e+001dB,1.31146863738490e+002°)
2.66685866452057e+006	(5.97975789732867e+001dB,1.31378488458976e+002°)
2.67300640866240e+006	(5.97890881406341e+001dB,1.31609560399651e+002°)
2.67916832481812e+006	(5.97808176348590e+001dB,1.31840066869228e+002°)
2.68534444565759e+006	(5.97727657299416e+001dB,1.32069995405213e+002°)
2.69153480392600e+006	(5.97649306795473e+001dB,1.32299333775447e+002°)
2.69773943244400e+006	(5.97573107178360e+001dB,1.32528069979425e+002°)
2.70395836410792e+006	(5.97499040602841e+001dB,1.32756192249534e+002°)
2.71019163188992e+006	(5.97427089045000e+001dB,1.32983689052125e+002°)
2.71643926883815e+006	(5.97357234310392e+001dB,1.33210549088454e+002°)
2.72270130807698e+006	(5.97289458042076e+001dB,1.33436761295413e+002°)
2.72897778280711e+006	(5.97223741728799e+001dB,1.33662314846258e+002°)
2.73526872630578e+006	(5.97160066712976e+001dB,1.33887199151077e+002°)
2.74157417192694e+006	(5.97098414198674e+001dB,1.34111403857156e+002°)
2.74789415310146e+006	(5.97038765259611e+001dB,1.34334918849270e+002°)
2.75422870333722e+006	(5.96981100846991e+001dB,1.34557734249750e+002°)
2.76057785621940e+006	(5.96925401797401e+001dB,1.34779840418521e+002°)
2.76694164541056e+006	(5.96871648840482e+001dB,1.35001227952897e+002°)
2.77332010465089e+006	(5.96819822606716e+001dB,1.35221887687380e+002°)
2.77971326775834e+006	(5.96769903634997e+001dB,1.35441810693248e+002°)
2.78612116862882e+006	(5.96721872380188e+001dB,1.35660988278063e+002°)
2.79254384123638e+006	(5.96675709220565e+001dB,1.35879411985049e+002°)
2.79898131963340e+006	(5.96631394465208e+001dB,1.36097073592380e+002°)
2.80543363795075e+006	(5.96588908361258e+001dB,1.36313965112329e+002°)
2.81190083039798e+006	(5.96548231101076e+001dB,1.36530078790308e+002°)
2.81838293126349e+006	(5.96509342829402e+001dB,1.36745407103880e+002°)
2.82487997491474e+006	(5.96472223650246e+001dB,1.36959942761544e+002°)
2.83139199579841e+006	(5.96436853633831e+001dB,1.37173678701544e+002°)
2.83791902844058e+006	(5.96403212823271e+001dB,1.37386608090466e+002°)
2.84446110744694e+006	(5.96371281241362e+001dB,1.37598724321903e+002°)
2.85101826750293e+006	(5.96341038896971e+001dB,1.37810021014838e+002°)
2.85759054337397e+006	(5.96312465791567e+001dB,1.38020492012107e+002°)
2.86417796990560e+006	(5.96285541925469e+001dB,1.38230131378677e+002°)
2.87078058202371e+006	(5.96260247304045e+001dB,1.38438933399896e+002°)
2.87739841473468e+006	(5.96236561943800e+001dB,1.38646892579667e+002°)
2.88403150312562e+006	(5.96214465878240e+001dB,1.38854003638486e+002°)
2.89067988236448e+006	(5.96193939163787e+001dB,1.39060261511531e+002°)
2.89734358770033e+006	(5.96174961885357e+001dB,1.39265661346539e+002°)
2.90402265446345e+006	(5.96157514162024e+001dB,1.39470198501772e+002°)
2.91071711806560e+006	(5.96141576152335e+001dB,1.39673868543763e+002°)
2.91742701400016e+006	(5.96127128059671e+001dB,1.39876667245130e+002°)
2.92415237784233e+006	(5.96114150137430e+001dB,1.40078590582310e+002°)
2.93089324524931e+006	(5.96102622694036e+001dB,1.40279634733202e+002°)
2.93764965196052e+006	(5.96092526097786e+001dB,1.40479796074741e+002°)
2.94442163379775e+006	(5.96083840781752e+001dB,1.40679071180566e+002°)
2.95120922666537e+006	(5.96076547248301e+001dB,1.40877456818462e+002°)
2.95801246655053e+006	(5.96070626073648e+001dB,1.41074949947879e+002°)
2.96483138952332e+006	(5.96066057912264e+001dB,1.41271547717414e+002°)
2.97166603173700e+006	(5.96062823501055e+001dB,1.41467247462173e+002°)
2.97851642942816e+006	(5.96060903663529e+001dB,1.41662046701204e+002°)
2.98538261891693e+006	(5.96060279313751e+001dB,1.41855943134822e+002°)
2.99226463660716e+006	(5.96060931460214e+001dB,1.42048934641971e+002°)
2.99916251898662e+006	(5.96062841209537e+001dB,1.42241019277498e+002°)
3.00607630262720e+006	(5.96065989770107e+001dB,1.42432195269481e+002°)
3.01300602418508e+006	(5.96070358455485e+001dB,1.42622461016443e+002°)
3.01995172040098e+006	(5.96075928687813e+001dB,1.42811815084660e+002°)
3.02691342810026e+006	(5.96082682000994e+001dB,1.43000256205365e+002°)
3.03389118419323e+006	(5.96090600043780e+001dB,1.43187783271969e+002°)
3.04088502567523e+006	(5.96099664582761e+001dB,1.43374395337290e+002°)
3.04789498962693e+006	(5.96109857505219e+001dB,1.43560091610769e+002°)
3.05492111321446e+006	(5.96121160821841e+001dB,1.43744871455654e+002°)
3.06196343368962e+006	(5.96133556669339e+001dB,1.43928734386211e+002°)
3.06902198839010e+006	(5.96147027312926e+001dB,1.44111680064897e+002°)
3.07609681473965e+006	(5.96161555148737e+001dB,1.44293708299603e+002°)
3.08318795024829e+006	(5.96177122706073e+001dB,1.44474819040831e+002°)
3.09029543251252e+006	(5.96193712649513e+001dB,1.44655012378859e+002°)
3.09741929921551e+006	(5.96211307781032e+001dB,1.44834288541020e+002°)
3.10455958812728e+006	(5.96229891041900e+001dB,1.45012647888881e+002°)
3.11171633710494e+006	(5.96249445514504e+001dB,1.45190090915466e+002°)
3.11888958409286e+006	(5.96269954424055e+001dB,1.45366618242475e+002°)
3.12607936712288e+006	(5.96291401140289e+001dB,1.45542230617598e+002°)
3.13328572431450e+006	(5.96313769178914e+001dB,1.45716928911714e+002°)
3.14050869387513e+006	(5.96337042203037e+001dB,1.45890714116170e+002°)
3.14774831410023e+006	(5.96361204024532e+001dB,1.46063587340105e+002°)
3.15500462337354e+006	(5.96386238605247e+001dB,1.46235549807738e+002°)
3.16227766016729e+006	(5.96412130058127e+001dB,1.46406602855686e+002°)
3.16956746304240e+006	(5.96438862648287e+001dB,1.46576747930320e+002°)
3.17687407064867e+006	(5.96466420793983e+001dB,1.46745986585160e+002°)
3.18419752172502e+006	(5.96494789067418e+001dB,1.46914320478178e+002°)
3.19153785509966e+006	(5.96523952195617e+001dB,1.47081751369310e+002°)
3.19889510969029e+006	(5.96553895061079e+001dB,1.47248281117829e+002°)
3.20626932450436e+006	(5.96584602702409e+001dB,1.47413911679803e+002°)
3.21366053863921e+006	(5.96616060314873e+001dB,1.47578645105602e+002°)
3.22106879128232e+006	(5.96648253250865e+001dB,1.47742483537385e+002°)
3.22849412171152e+006	(5.96681167020300e+001dB,1.47905429206638e+002°)
3.23593656929516e+006	(5.96714787290939e+001dB,1.48067484431747e+002°)
3.24339617349237e+006	(5.96749099888647e+001dB,1.48228651615574e+002°)
3.25087297385322e+006	(5.96784090797563e+001dB,1.48388933243074e+002°)
3.25836701001896e+006	(5.96819746160211e+001dB,1.48548331878922e+002°)
3.26587832172223e+006	(5.96856052277605e+001dB,1.48706850165250e+002°)
3.27340694878725e+006	(5.96892995609190e+001dB,1.48864490819296e+002°)
3.28095293113005e+006	(5.96930562772757e+001dB,1.49021256631126e+002°)
3.28851630875869e+006	(5.96968740544369e+001dB,1.49177150461445e+002°)
3.29609712177344e+006	(5.97007515858120e+001dB,1.49332175239347e+002°)
3.30369541036700e+006	(5.97046875805971e+001dB,1.49486333960219e+002°)
3.31131121482476e+006	(5.97086807637343e+001dB,1.49639629683471e+002°)
3.31894457552495e+006	(5.97127298758881e+001dB,1.49792065530550e+002°)
3.32659553293889e+006	(5.97168336734000e+001dB,1.49943644682795e+002°)
3.33426412763119e+006	(5.97209909282437e+001dB,1.50094370379383e+002°)
3.34195040025998e+006	(5.97252004279797e+001dB,1.50244245915349e+002°)
3.34965439157711e+006	(5.97294609757001e+001dB,1.50393274639584e+002°)
3.35737614242838e+006	(5.97337713899703e+001dB,1.50541459952880e+002°)
3.36511569375374e+006	(5.97381305047688e+001dB,1.50688805306018e+002°)
3.37287308658752e+006	(5.97425371694194e+001dB,1.50835314197867e+002°)
3.38064836205864e+006	(5.97469902485246e+001dB,1.50980990173558e+002°)
3.38844156139085e+006	(5.97514886218897e+001dB,1.51125836822619e+002°)
3.39625272590290e+006	(5.97560311844480e+001dB,1.51269857777226e+002°)
3.40408189700883e+006	(5.97606168461800e+001dB,1.51413056710410e+002°)
3.41192911621810e+006	(5.97652445320307e+001dB,1.51555437334354e+002°)
3.41979442513590e+006	(5.97699131818241e+001dB,1.51697003398697e+002°)
3.42767786546331e+006	(5.97746217501703e+001dB,1.51837758688821e+002°)
3.43557947899755e+006	(5.97793692063802e+001dB,1.51977707024307e+002°)
3.44349930763219e+006	(5.97841545343666e+001dB,1.52116852257271e+002°)
3.45143739335736e+006	(5.97889767325471e+001dB,1.52255198270803e+002°)
3.45939377826002e+006	(5.97938348137457e+001dB,1.52392748977428e+002°)
3.46736850452411e+006	(5.97987278050929e+001dB,1.52529508317630e+002°)
3.47536161443085e+006	(5.98036547479189e+001dB,1.52665480258329e+002°)
3.48337315035891e+006	(5.98086146976509e+001dB,1.52800668791475e+002°)
3.49140315478465e+006	(5.98136067237013e+001dB,1.52935077932578e+002°)
3.49945167028235e+006	(5.98186299093645e+001dB,1.53068711719398e+002°)
3.50751873952446e+006	(5.98236833516999e+001dB,1.53201574210512e+002°)
3.51560440528176e+006	(5.98287661614214e+001dB,1.53333669484015e+002°)
3.52370871042364e+006	(5.98338774627853e+001dB,1.53465001636244e+002°)
3.53183169791834e+006	(5.98390163934723e+001dB,1.53595574780474e+002°)
3.53997341083311e+006	(5.98441821044713e+001dB,1.53725393045676e+002°)
3.54813389233452e+006	(5.98493737599616e+001dB,1.53854460575322e+002°)
3.55631318568861e+006	(5.98545905371958e+001dB,1.53982781526195e+002°)
3.56451133426120e+006	(5.98598316263773e+001dB,1.54110360067224e+002°)
3.57272838151804e+006	(5.98650962305402e+001dB,1.54237200378335e+002°)
3.58096437102511e+006	(5.98703835654271e+001dB,1.54363306649353e+002°)
3.58921934644880e+006	(5.98756928593695e+001dB,1.54488683078959e+002°)
3.59749335155617e+006	(5.98810233531627e+001dB,1.54613333873601e+002°)
3.60578643021517e+006	(5.98863742999416e+001dB,1.54737263246460e+002°)
3.61409862639487e+006	(5.98917449650565e+001dB,1.54860475416451e+002°)
3.62242998416572e+006	(5.98971346259516e+001dB,1.54982974607281e+002°)
3.63078054769975e+006	(5.99025425720357e+001dB,1.55104765046433e+002°)
3.63915036127080e+006	(5.99079681045626e+001dB,1.55225850964321e+002°)
3.64753946925480e+006	(5.99134105364980e+001dB,1.55346236593268e+002°)
3.65594791612997e+006	(5.99188691924021e+001dB,1.55465926166752e+002°)
3.66437574647705e+006	(5.99243434082986e+001dB,1.55584923918454e+002°)
3.67282300497956e+006	(5.99298325315510e+001dB,1.55703234081465e+002°)
3.68128973642403e+006	(5.99353359207364e+001dB,1.55820860887464e+002°)
3.68977598570021e+006	(5.99408529455209e+001dB,1.55937808565930e+002°)
3.69828179780137e+006	(5.99463829865307e+001dB,1.56054081343334e+002°)
3.70680721782446e+006	(5.99519254352319e+001dB,1.56169683442464e+002°)
3.71535229097043e+006	(5.99574796938004e+001dB,1.56284619081619e+002°)
3.72391706254438e+006	(5.99630451750007e+001dB,1.56398892473966e+002°)
3.73250157795590e+006	(5.99686213020587e+001dB,1.56512507826803e+002°)
3.74110588271923e+006	(5.99742075085412e+001dB,1.56625469340955e+002°)
3.74973002245352e+006	(5.99798032382242e+001dB,1.56737781210007e+002°)
3.75837404288313e+006	(5.99854079449798e+001dB,1.56849447619833e+002°)
3.76703798983777e+006	(5.99910210926449e+001dB,1.56960472747857e+002°)
3.77572190925284e+006	(5.99966421549027e+001dB,1.57070860762523e+002°)
3.78442584716961e+006	(6.00022706151597e+001dB,1.57180615822706e+002°)
3.79314984973549e+006	(6.00079059664246e+001dB,1.57289742077172e+002°)
3.80189396320428e+006	(6.00135477111868e+001dB,1.57398243664005e+002°)
3.81065823393640e+006	(6.00191953612966e+001dB,1.57506124710116e+002°)
3.81944270839913e+006	(6.00248484378448e+001dB,1.57613389330716e+002°)
3.82824743316689e+006	(6.00305064710467e+001dB,1.57720041628871e+002°)
3.83707245492144e+006	(6.00361690001195e+001dB,1.57826085694965e+002°)
3.84591782045219e+006	(6.00418355731677e+001dB,1.57931525606284e+002°)
3.85478357665637e+006	(6.00475057470665e+001dB,1.58036365426587e+002°)
3.86366977053934e+006	(6.00531790873435e+001dB,1.58140609205633e+002°)
3.87257644921481e+006	(6.00588551680672e+001dB,1.58244260978828e+002°)
3.88150365990512e+006	(6.00645335717259e+001dB,1.58347324766736e+002°)
3.89045144994144e+006	(6.00702138891231e+001dB,1.58449804574824e+002°)
3.89941986676407e+006	(6.00758957192584e+001dB,1.58551704392994e+002°)
3.90840895792265e+006	(6.00815786692174e+001dB,1.58653028195268e+002°)
3.91741877107646e+006	(6.00872623540592e+001dB,1.58753779939414e+002°)
3.92644935399462e+006	(6.00929463967100e+001dB,1.58853963566668e+002°)
3.93550075455639e+006	(6.00986304278477e+001dB,1.58953583001342e+002°)
3.94457302075140e+006	(6.01043140858025e+001dB,1.59052642150645e+002°)
3.95366620067989e+006	(6.01099970164383e+001dB,1.59151144904219e+002°)
3.96278034255300e+006	(6.01156788730560e+001dB,1.59249095134017e+002°)
3.97191549469301e+006	(6.01213593162822e+001dB,1.59346496693943e+002°)
3.98107170553358e+006	(6.01270380139651e+001dB,1.59443353419601e+002°)
3.99024902362002e+006	(6.01327146410740e+001dB,1.59539669128106e+002°)
3.99944749760957e+006	(6.01383888795926e+001dB,1.59635447617787e+002°)
4.00866717627162e+006	(6.01440604184193e+001dB,1.59730692667982e+002°)
4.01790810848799e+006	(6.01497289532649e+001dB,1.59825408038815e+002°)
4.02717034325318e+006	(6.01553941865548e+001dB,1.59919597471023e+002°)
4.03645392967463e+006	(6.01610558273283e+001dB,1.60013264685725e+002°)
4.04575891697301e+006	(6.01667135911417e+001dB,1.60106413384263e+002°)
4.05508535448241e+006	(6.01723671999695e+001dB,1.60199047247985e+002°)
4.06443329165070e+006	(6.01780163821095e+001dB,1.60291169938105e+002°)
4.07380277803970e+006	(6.01836608720905e+001dB,1.60382785095593e+002°)
4.08319386332549e+006	(6.01893004105725e+001dB,1.60473896340911e+002°)
4.09260659729867e+006	(6.01949347442588e+001dB,1.60564507273987e+002°)
4.10204102986463e+006	(6.02005636258011e+001dB,1.60654621474005e+002°)
4.11149721104378e+006	(6.02061868137093e+001dB,1.60744242499312e+002°)
4.12097519097185e+006	(6.02118040722617e+001dB,1.60833373887311e+002°)
4.13047501990016e+006	(6.02174151714142e+001dB,1.60922019154302e+002°)
4.13999674819585e+006	(6.02230198867153e+001dB,1.61010181795460e+002°)
4.14954042634217e+006	(6.02286179992150e+001dB,1.61097865284649e+002°)
4.15910610493876e+006	(6.02342092953811e+001dB,1.61185073074391e+002°)
4.16869383470189e+006	(6.02397935670148e+001dB,1.61271808595806e+002°)
4.17830366646475e+006	(6.02453706111619e+001dB,1.61358075258432e+002°)
4.18793565117771e+006	(6.02509402300367e+001dB,1.61443876450318e+002°)
4.19758983990860e+006	(6.02565022309315e+001dB,1.61529215537791e+002°)
4.20726628384296e+006	(6.02620564261418e+001dB,1.61614095865530e+002°)
4.21696503428434e+006	(6.02676026328833e+001dB,1.61698520756472e+002°)
4.22668614265454e+006	(6.02731406732099e+001dB,1.61782493511718e+002°)
4.23642966049392e+006	(6.02786703739400e+001dB,1.61866017410586e+002°)
4.24619563946163e+006	(6.02841915665757e+001dB,1.61949095710516e+002°)
4.25598413133593e+006	(6.02897040872269e+001dB,1.62031731647061e+002°)
4.26579518801442e+006	(6.02952077765349e+001dB,1.62113928433858e+002°)
4.27562886151436e+006	(6.03007024795996e+001dB,1.62195689262636e+002°)
4.28548520397288e+006	(6.03061880459031e+001dB,1.62277017303170e+002°)
4.29536426764736e+006	(6.03116643292378e+001dB,1.62357915703290e+002°)
4.30526610491559e+006	(6.03171311876337e+001dB,1.62438387588858e+002°)
4.31519076827613e+006	(6.03225884832894e+001dB,1.62518436063829e+002°)
4.32513831034856e+006	(6.03280360824975e+001dB,1.62598064210165e+002°)
4.33510878387376e+006	(6.03334738555803e+001dB,1.62677275087943e+002°)
4.34510224171418e+006	(6.03389016768162e+001dB,1.62756071735276e+002°)
4.35511873685415e+006	(6.03443194243770e+001dB,1.62834457168426e+002°)
4.36515832240012e+006	(6.03497269802554e+001dB,1.62912434381721e+002°)
4.37522105158098e+006	(6.03551242302058e+001dB,1.62990006347705e+002°)
4.38530697774831e+006	(6.03605110636719e+001dB,1.63067176017028e+002°)
4.39541615437669e+006	(6.03658873737283e+001dB,1.63143946318602e+002°)
4.40554863506398e+006	(6.03712530570135e+001dB,1.63220320159554e+002°)
4.41570447353157e+006	(6.03766080136696e+001dB,1.63296300425321e+002°)
4.42588372362470e+006	(6.03819521472772e+001dB,1.63371889979629e+002°)
4.43608643931276e+006	(6.03872853647993e+001dB,1.63447091664631e+002°)
4.44631267468952e+006	(6.03926075765170e+001dB,1.63521908300877e+002°)
4.45656248397346e+006	(6.03979186959713e+001dB,1.63596342687384e+002°)
4.46683592150805e+006	(6.04032186399049e+001dB,1.63670397601708e+002°)
4.47713304176204e+006	(6.04085073282050e+001dB,1.63744075800014e+002°)
4.48745389932974e+006	(6.04137846838425e+001dB,1.63817380017041e+002°)
4.49779854893129e+006	(6.04190506328224e+001dB,1.63890312966328e+002°)
4.50816704541301e+006	(6.04243051041227e+001dB,1.63962877340150e+002°)
4.51855944374763e+006	(6.04295480296410e+001dB,1.64035075809608e+002°)
4.52897579903461e+006	(6.04347793441405e+001dB,1.64106911024712e+002°)
4.53941616650043e+006	(6.04399989851992e+001dB,1.64178385614497e+002°)
4.54988060149888e+006	(6.04452068931518e+001dB,1.64249502186983e+002°)
